1.229	0.0008901
1.252	0.0010062
1.324	0.0010449
1.468	0.0011997
1.635	0.0013932
1.824	0.0014706
1.988	0.0015867
2.152	0.0016641
2.337	0.0017802
2.543	0.0018576
2.75	0.0019737
2.946	0.0020124
3.141	0.0020511
3.323	0.0020511
3.508	0.0020898
3.697	0.0021285
3.882	0.0021285
4.052	0.0021672
4.242	0.0021672
4.431	0.0022059
4.6	0.0022059
4.772	0.0022059
4.963	0.0022446
5.143	0.0022833
5.341	0.0023607
5.546	0.0023994
5.729	0.0024381
5.897	0.0025929
6.065	0.0027477
6.217	0.0029025
6.351	0.0030573
6.504	0.0032121
6.636	0.0033669
6.77	0.003483
6.896	0.0035991
7.028	0.0037152
7.162	0.0038313
7.298	0.0039087
7.453	0.0039087
7.627	0.0039087
7.802	0.0039087
7.999	0.0039087
8.194	0.0039087
8.391	0.0039087
8.59	0.0039087
8.81	0.0039087
9.012	0.0039087
9.217	0.0039087
9.435	0.0039087
9.65	0.0039087
9.869	0.0039087
10.103	0.0039087
10.321	0.0039087
10.545	0.0039087
10.784	0.0039087
11.006	0.0039087
11.228	0.0039087
11.462	0.0039087
11.676	0.0039087
11.88	0.0039087
12.093	0.0039087
12.306	0.0039087
12.51	0.0039087
12.729	0.0039087
12.942	0.0039087
13.142	0.0039087
13.344	0.0039087
13.549	0.0039087
13.758	0.0039087
13.969	0.0039087
14.2	0.0040248
14.43	0.0041022
14.646	0.0041796
14.863	0.0042957
15.067	0.0043731
15.285	0.0044892
15.517	0.0046053
15.76	0.0047601
16.005	0.0048762
16.256	0.0049923
16.515	0.0051084
16.758	0.0051471
16.981	0.0051858
17.202	0.0052245
17.426	0.0052632
17.661	0.0052632
17.871	0.0053019
18.069	0.0053019
18.259	0.0053019
18.433	0.0053019
18.608	0.0053019
18.783	0.0053019
18.956	0.0053019
19.134	0.0053019
19.321	0.0053019
19.506	0.0053406
19.68	0.0053793
19.854	0.0053793
20.039	0.005418
20.227	0.0054567
20.421	0.0054567
20.599	0.0054954
20.777	0.0055341
20.957	0.0055728
21.142	0.0055728
21.321	0.0055728
21.507	0.0055728
21.701	0.0055728
21.909	0.0055728
22.117	0.0055728
22.334	0.0055728
22.55	0.0055728
22.785	0.0055728
23.022	0.0055728
23.259	0.0055728
23.502	0.0055728
23.751	0.0055728
23.994	0.0056115
24.25	0.0056502
24.5	0.0056502
24.743	0.0056889
24.984	0.0057276
25.236	0.0057663
25.475	0.0057663
25.708	0.005805
25.947	0.0058437
26.178	0.0058437
26.403	0.0058824
26.633	0.0058824
26.853	0.0058824
27.068	0.0058824
27.286	0.0058824
27.516	0.0059211
27.735	0.0059598
27.967	0.0059598
28.205	0.0059985
28.438	0.0060372
28.67	0.0060759
28.905	0.0061146
29.133	0.006192
29.367	0.0062307
29.618	0.0063081
29.873	0.0063468
30.109	0.0063855
30.343	0.0064242
30.572	0.0064629
30.802	0.0065016
31.038	0.0065403
31.284	0.0065403
31.534	0.0065403
31.789	0.006579
32.046	0.006579
32.293	0.0066177
32.539	0.0066177
32.788	0.0066564
33.051	0.0066951
33.315	0.0067338
33.578	0.0067725
33.847	0.0068112
34.118	0.0068499
34.39	0.0068886
34.661	0.0069273
34.923	0.006966
35.179	0.0070434
35.434	0.0070821
35.707	0.0071208
35.966	0.0071208
36.216	0.0071208
36.466	0.0071595
36.712	0.0071982
36.948	0.0072756
37.184	0.0073143
37.422	0.007353
37.662	0.0073917
37.905	0.0074304
38.151	0.0074691
38.382	0.0075465
38.615	0.0076239
38.848	0.0077013
39.082	0.00774
39.316	0.0078174
39.55	0.0078561
39.784	0.0079335
40.018	0.0079722
40.252	0.0080109
40.487	0.0080883
40.72	0.008127
40.954	0.008127
41.188	0.0081657
41.422	0.0082044
41.656	0.0082431
41.891	0.0082431
42.126	0.0083205
42.361	0.0083592
42.596	0.0084366
42.852	0.0084753
43.118	0.0085527
43.388	0.0086301
43.673	0.0087075
43.974	0.0087462
44.288	0.0088236
44.609	0.0088623
44.944	0.0089397
45.292	0.0089784
45.644	0.0090171
46.011	0.0090558
46.369	0.0090945
46.73	0.0091332
47.093	0.0091719
47.446	0.0092106
47.796	0.0092493
48.94	0.0095589
51.107	0.0101781
54.514	0.0111069
59.447	0.0124614
66.177	0.0142416
74.994	0.0164862
86.283	0.0192726
100.268	0.0225621
117.048	0.0264321
136.545	0.03096
159.417	0.0363393
185.757	0.0422991
215.917	0.0488007
250.467	0.0557667
289.77	0.0631584
334.239	0.0709758
384.206	0.0791415
440.017	0.0876555
502.032	0.096363
571.152	0.1052253
648.512	0.1140489
733.663	0.1224855
826.104	0.1304964
925.593	0.1380042
1031.422	0.1450089
1143.517	0.1514718
1261.444	0.1573155
1384.703	0.1625013
1512.558	0.1670679
1644.824	0.1709766
1780.358	0.1742661
1918.369	0.1770138
2059.01	0.1794132
2201.474	0.1814643
2345.612	0.1831671
2491.606	0.1846377
2638.425	0.1858374
2785.953	0.1868823
2934.445	0.1877337
3083.763	0.1884303
3233.666	0.1890108
3384.6	0.1895139
3536.202	0.1899783
3688.357	0.1903653
3841.831	0.1906749
3996.353	0.1910232
4151.567	0.1912941
4308.39	0.191565
4466.458	0.1917972
4625.375	0.1920294
4785.835	0.1922616
4947.375	0.1924551
5109.889	0.1926486
5273.779	0.1928808
5438.321	0.1930743
5603.557	0.1932678
5769.995	0.1934226
5937.555	0.1935774
6106.106	0.1937709
6276.389	0.193887
6448.13	0.1940418
6620.764	0.1941579
6795.128	0.1943127
6970.78	0.1944288
7147.42	0.1945062
7326	0.1946223
7505.577	0.1946997
7686.028	0.1948158
7868.047	0.1948932
8050.75	0.1949706
8233.88	0.1950867
8418.332	0.1951641
8603.813	0.1952415
8789.808	0.1953189
8976.84	0.1953963
9164.812	0.1954737
9353.049	0.1955511
9542.696	0.1956285
9732.821	0.1957059
9922.938	0.1957833
10114.094	0.1958607
10305.514	0.1959381
10496.86	0.1960155
10689.056	0.1960542
10881.729	0.1961316
11075.171	0.196209
11269.89	0.1962477
11465.943	0.1963251
11662.741	0.1963638
11861.435	0.1964412
12061.672	0.1965186
12262.979	0.196596
12466.466	0.1966734
12671.256	0.1967508
12876.672	0.1968282
13083.499	0.1969056
13290.712	0.1969443
13498.147	0.1970217
13706.359	0.1970991
13915.181	0.1971378
14124.499	0.1971765
14335.053	0.1972539
14546.719	0.1972539
14758.657	0.1972926
14972.05	0.1973313
15186.628	0.19737
15402.098	0.1974087
15619.348	0.1974861
15837.465	0.1975248
16056.25	0.1975635
16276.256	0.1976022
16496.436	0.1976409
16716.82	0.1976796
16937.955	0.197757
17159.889	0.1977957
17382.443	0.1978344
17606.547	0.1978731
17831.773	0.1979118
18057.627	0.1979505
18285.449	0.1979892
18514.594	0.1980279
18744.732	0.1980666
18976.822	0.1981053
19209.939	0.198144
19443.336	0.1981827
19677.959	0.1982214
19912.613	0.1982601
20147.043	0.1982601
20382.199	0.1982988
20617.775	0.1982988
20853.383	0.1982988
21090.188	0.1983375
21327.635	0.1983375
21565.695	0.1983762
21805.174	0.1983762
22046.258	0.1983762
22288.094	0.1984149
22532.189	0.1984149
22777.357	0.1984536
23022.938	0.1984536
23269.91	0.1984923
23517.223	0.1984923
23764.389	0.1984923
24012.656	0.198531
24261.264	0.198531
24510.242	0.198531
24760.332	0.198531
25011.273	0.1985697
25262.281	0.1985697
25514.881	0.1985697
25768.525	0.1986084
26023.006	0.1986084
26279.719	0.1986471
26537.639	0.1986858
26795.83	0.1987245
27055.199	0.1987632
27314.748	0.1988019
27573.523	0.1988793
27832.57	0.198918
28091.48	0.1989567
28349.514	0.1989954
28607.887	0.1990341
28865.283	0.1990728
29120.936	0.1991115
29376.336	0.1991115
29631.188	0.1991502
29885.68	0.1991502
30140.863	0.1991502
30396.852	0.1991889
30653.342	0.1991889
30911.574	0.1991889
31171.061	0.1991889
31431.602	0.1991889
31694.873	0.1991889
31960.508	0.1992276
32227.793	0.1992276
32497.623	0.1992663
32768.812	0.199305
33040.559	0.1993437
33313.914	0.1993824
33587.586	0.1994211
33860.777	0.1994598
34134.719	0.1994598
34408.047	0.1994985
34679.887	0.1995372
34951.621	0.1995372
35222.652	0.1995759
35493.277	0.1995759
35764.586	0.1995759
36036.625	0.1995759
36308.582	0.1995759
36582.223	0.1995759
36857.035	0.1995759
37132.332	0.1996146
37409.629	0.1996146
37688.578	0.1996533
37967.988	0.199692
38249.328	0.1997694
38530.863	0.1998081
38812.375	0.1998468
39095.047	0.1999242
39378.246	0.1999629
39661.535	0.2000403
39946.281	0.200079
40231.953	0.2001177
40518.027	0.2001951
40805.641	0.2002338
41094.703	0.2002338
41384.195	0.2002725
41676	0.2003112
41968.875	0.2003112
42262.277	0.2003499
42557.391	0.2003886
42852.828	0.2004273
43147.707	0.2004273
43443.395	0.200466
43739.391	0.2005047
44035.066	0.2005434
44331.809	0.2005434
44629.348	0.2005821
44926.801	0.2006208
45226.07	0.2006595
45525.891	0.2006982
45826.441	0.2007369
46129.711	0.2007369
46435.141	0.2007756
46742.371	0.2008143
47052.371	0.200853
47364.582	0.2008917
47677.766	0.2009304
47993.301	0.2009691
48313.262	0.2010078
48636.812	0.2010465
48968.289	0.2010852
49306.914	0.2011239
49654.352	0.2011626
50012.246	0.2011626
50382.051	0.2012013
50763.648	0.20124
51159.91	0.2012787
51571.41	0.2013174
51999.324	0.2013561
52439.973	0.2013948
52896.016	0.2014335
53361.723	0.2014722
53839.375	0.2015109
54323.949	0.2015496
54817.199	0.2015883
55314.871	0.201627
55818.574	0.201627
56376.727	0.2016657
56894.852	0.2016657
57421.887	0.2017044
57964.137	0.2017044
58551.832	0.2017044
59445.875	0.2017431
