59681.06641	0.106484
59357.875	0.106484
59043.58203	0.106484
58734.70313	0.106484
58425.01563	0.106484
58112.75391	0.106484
57800.03906	0.106484
57487.60156	0.106484
57175.97656	0.106484
56869.16016	0.106484
56560.34766	0.106484
56253.17188	0.106484
55947.89063	0.106484
55644.61328	0.106484
55344.77734	0.106484
55047.48828	0.106484
54753.375	0.106484
54461.89063	0.106484
54173.48828	0.106484
53888.26172	0.106484
53602.94922	0.106484
53320.35156	0.106484
53038.03516	0.106484
52755.17188	0.106484
52473.39063	0.106484
52190.79688	0.106484
51909.74609	0.106484
51627.78906	0.106484
51346.82422	0.106484
51065.5	0.106484
50784.35938	0.106484
50503.21484	0.106484
50222.88672	0.106484
49942.37891	0.106484
49662.32813	0.106484
49381.36328	0.106484
49101.40234	0.106484
48820.52734	0.106484
48543.92578	0.106484
48267.58984	0.106484
47991.89063	0.106484
47716.55078	0.106484
47445.39063	0.106484
47178.3125	0.106484
46915.49609	0.106484
46657.30469	0.106484
46403.46875	0.106484
46150.44531	0.106484
45901.69141	0.106484
45653.48047	0.106484
45409.35156	0.106484
45170.21484	0.106484
44935.06641	0.106484
44701.28516	0.106484
44468.22266	0.106484
44235.97266	0.106484
44004.36719	0.106484
43773.21094	0.106484
43546.31641	0.106484
43317.97266	0.106484
43091.35938	0.106484
42862.73828	0.106484
42634.48828	0.106484
42407.32422	0.106484
42180.51953	0.106484
41954.26563	0.106484
41729.09766	0.106484
41504.83984	0.106484
41281.03125	0.106484
41057.49609	0.106484
40836.77344	0.106484
40615.95703	0.106484
40398.22656	0.106484
40181.04688	0.106484
39965.40234	0.106484
39750.84766	0.106484
39536.11328	0.106484
39321.91797	0.106484
39108.99609	0.106484
38898.4375	0.106484
38689.87109	0.106484
38482.75391	0.106484
38275.46484	0.106484
38068.52734	0.106484
37861.50391	0.106484
37653.39063	0.106484
37445.28125	0.106484
37239.16016	0.106484
37033.31641	0.106484
36827.37891	0.106484
36621.99219	0.106484
36415.78516	0.106484
36210.9375	0.106484
36008.99219	0.106484
35808.86328	0.106484
35610.73047	0.106484
