0.0062	0
0.00893725	0.018867
0.012883	0.0411022
0.0185707	0.0633662
0.0267695	0.0890741
0.038588	0.113529
0.0556242	0.136693
0.0801818	0.174055
0.115581	0.233583
0.16661	0.344493
0.240166	0.501049
0.346197	0.620912
0.499041	0.661123
0.719363	0.679795
1.03695	0.692141
1.49476	0.703273
2.15469	0.715085
3.10596	0.728543
4.47721	0.737367
6.45387	0.751505
9.30319	0.767907
13.4105	0.786518
19.3311	0.800526
27.8656	0.816841
40.168	0.836554
57.9018	0.865993
83.4649	0.879785
120.314	0.893596
173.432	0.909851
250	0.921853
