772	0
770	0.00011985
768	0.00011985
766	0.00011985
764	0.000129994
762	0.00017883
760	0.00018509
758	0.00018509
756	0.000196243
754	0.000197234
752	0.00020834
750	0.000257041
748	0.000257041
746	0.000274537
744	0.000274537
742	0.000343649
740	0.000703698
738	0.000703698
736	0.000706157
734	0.000706218
732	0.000714845
730	0.00077139
728	0.000790097
726	0.000790501
724	0.000823338
722	0.000906381
720	0.000917043
718	0.000930609
716	0.000941237
714	0.000948914
712	0.001079202
710	0.001145902
708	0.00116486
706	0.001175194
704	0.001177413
702	0.00122994
700	0.001230437
698	0.00124679
696	0.001250359
694	0.001260412
692	0.001276464
690	0.001276989
688	0.001387356
686	0.001415399
684	0.001420267
682	0.001451291
680	0.001453265
678	0.001453772
676	0.001475894
674	0.00149304
672	0.001498874
670	0.001506916
668	0.001506916
666	0.00152832
664	0.00152832
662	0.001545145
660	0.001548977
658	0.001562327
656	0.001578965
654	0.001595288
652	0.001601347
650	0.001623625
648	0.001623625
646	0.001634382
644	0.001649813
642	0.001651187
640	0.001669286
638	0.001680136
636	0.001680136
634	0.001706257
632	0.001707105
630	0.00171329
628	0.001730609
626	0.001735035
624	0.001740638
622	0.001756616
620	0.00177221
618	0.001786565
616	0.001795093
614	0.001801127
612	0.001806326
610	0.001812941
608	0.001815665
606	0.001827095
604	0.001886402
602	0.001886402
600	0.001911837
598	0.001916989
596	0.0019265
594	0.001944842
592	0.001955764
590	0.001955764
588	0.002023467
586	0.002027887
584	0.002031435
582	0.002068631
580	0.00206873
578	0.00206873
576	0.002156239
574	0.002156239
572	0.002217255
570	0.002252321
568	0.002581105
566	0.002581105
564	0.002670086
562	0.002847718
560	0.002901207
558	0.002937967
556	0.002985331
554	0.00299197
552	0.003084102
550	0.003180203
548	0.003332185
546	0.003397437
544	0.003558673
542	0.00360998
540	0.00360998
538	0.003803149
536	0.00387816
534	0.003911959
532	0.004119257
530	0.004311772
528	0.004311772
526	0.00443097
524	0.004509457
522	0.004509457
520	0.004688325
518	0.004874403
516	0.00495899
514	0.00495899
512	0.005101664
510	0.005456578
508	0.005516922
506	0.005817285
504	0.006157313
502	0.006286613
500	0.006286613
498	0.006399803
496	0.006508361
494	0.006750665
492	0.006808489
490	0.00694934
488	0.007133564
486	0.007133564
484	0.007712204
482	0.007787563
480	0.008029255
478	0.008225402
476	0.008634396
474	0.009895347
472	0.009895347
470	0.010256615
468	0.010583051
466	0.010583051
464	0.010690273
462	0.011905987
460	0.012366358
458	0.012465165
456	0.012465165
454	0.012977558
452	0.014386169
450	0.014719095
448	0.015004269
446	0.01577553
444	0.016537743
442	0.016537743
440	0.016537743
438	0.016949426
436	0.017230779
434	0.017314235
432	0.017853901
430	0.018349046
428	0.018563512
426	0.019000187
424	0.019000187
422	0.019254724
420	0.019905367
418	0.020428001
416	0.020870767
414	0.0216878
412	0.022039427
410	0.022167492
408	0.022167492
406	0.022781907
404	0.023147049
402	0.023147049
400	0.023147049
398	0.023341246
396	0.024150643
394	0.025223967
392	0.025325916
390	0.025325916
388	0.026339122
386	0.027450485
384	0.027846277
382	0.027846277
380	0.028169521
378	0.028485068
376	0.029377171
374	0.029768163
372	0.029768163
370	0.030480012
368	0.030480012
366	0.030968774
364	0.031539305
362	0.032001435
360	0.033135019
358	0.033766321
356	0.033766321
354	0.034794869
352	0.034794869
350	0.035523777
348	0.036267226
346	0.036267226
344	0.036774445
342	0.037080894
340	0.038054421
338	0.038054421
336	0.039820265
334	0.040225814
332	0.040225814
330	0.040225814
328	0.042545815
326	0.044308161
324	0.044308161
322	0.044308161
320	0.045022383
318	0.045527055
316	0.046249525
314	0.046249525
312	0.047253416
310	0.047253416
308	0.047253416
306	0.048859988
304	0.050019055
302	0.051499043
300	0.051499043
298	0.052506969
296	0.055343497
294	0.055343497
292	0.056891595
290	0.057123012
288	0.057123012
286	0.057123012
284	0.058241075
282	0.058241075
280	0.061076737
278	0.061076737
276	0.061825668
274	0.062353436
272	0.062353436
270	0.065182917
268	0.069548086
266	0.069548086
264	0.070459416
262	0.070459416
260	0.070459416
258	0.072632584
256	0.072632584
254	0.073497097
252	0.073497097
250	0.075985493
248	0.075985493
246	0.077834314
244	0.081622606
242	0.081622606
240	0.08483875
238	0.08483875
236	0.087587053
234	0.087587053
232	0.087587053
230	0.087587053
228	0.09001109
226	0.09001109
224	0.094450084
222	0.094450084
220	0.094450084
218	0.094450084
216	0.095938165
214	0.095938165
212	0.101727461
210	0.101727461
208	0.108421198
206	0.108421198
204	0.110785294
202	0.110785294
200	0.110785294
198	0.110785294
196	0.113433519
194	0.113433519
192	0.116459509
190	0.116459509
188	0.116459509
186	0.121524713
184	0.121524713
182	0.124429638
180	0.124429638
178	0.124429638
176	0.132005502
174	0.132005502
172	0.138136283
170	0.138136283
168	0.138136283
46.68374258	0.25024449
31.72689888	0.276252033
21.56202688	0.296102644
14.65384326	0.327320526
9.958948826	0.354658476
6.768235469	0.380021389
4.599783789	0.40159248
3.126074884	0.409365242
2.124522505	0.43071973
1.443854048	0.463380119
0.981262616	0.514805857
0.666879262	0.577212328
0.453220109	0.631670907
0.308014477	0.673310937
0.209330779	0.702269214
0.14226401	0.723884892
0.096684534	0.74024012
0.065708108	0.753010515
0.044656114	0.770073959
0.030348895	0.791627119
0.020625517	0.833020965
0.014017378	0.861953003
0.009526399	0.883179951
0.006474269	0.902971229
0.0044	0.926499986
